"dataset","id","reason"
"ActivityNet Captions","v_egT7FYHlWho","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.5272496938705444. Maximum achieved text similarity score is 0.5621851682662964."
"ActivityNet Captions","v_nWpFumm3Z5g","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.7964483499526978. Maximum achieved text similarity score is 0.8048443794250488."
"ActivityNet Captions","v_vKCxWIzJTm0","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8697882294654846. Maximum achieved text similarity score is 0.8810926079750061."
"ActivityNet Captions","v_QoRUUJz-PU0","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is -0.0029600169509649277. Maximum achieved text similarity score is 0.0704413503408432."
"ActivityNet Captions","v_gXvRxyT5rWw","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is -0.006078323349356651. Maximum achieved text similarity score is 0.8954451680183411."
"ActivityNet Captions","v_p9iE8iemCMs","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8352135419845581. Maximum achieved text similarity score is 0.8372945785522461."
"ActivityNet Captions","v_nwznKOuZM7w","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8779385089874268. Maximum achieved text similarity score is 0.8831618428230286."
"ActivityNet Captions","v_KNyWPCoHEng","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8824439644813538. Maximum achieved text similarity score is 0.8890205025672913."
"ActivityNet Captions","v_ix40OdQd7iE","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8580383062362671. Maximum achieved text similarity score is 0.8960791230201721."
"ActivityNet Captions","v_Qhs0AjFvcOA","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8832104206085205. Maximum achieved text similarity score is 0.8988242149353027."
"ActivityNet Captions","v_WV-Sf5-aCcc","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8644630312919617. Maximum achieved text similarity score is 0.8894367814064026."
"ActivityNet Captions","v_cGoj8xGxrG0","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.7643111944198608. Maximum achieved text similarity score is 0.8008191585540771."
"ActivityNet Captions","v_2oizmWFx4PA","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8882176876068115. Maximum achieved text similarity score is 0.8995852470397949."
"ActivityNet Captions","v_5C0G3BQ-Nds","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8678096532821655. Maximum achieved text similarity score is 0.8883401155471802."
"ActivityNet Captions","v_rMes9poepAI","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.7832202315330505. Maximum achieved text similarity score is 0.8028925061225891."
"ActivityNet Captions","v_w50et2-vEOQ","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.07661594450473785. Maximum achieved text similarity score is 0.8868104219436646."
"ActivityNet Captions","v_7Nj1Y-fyq_c","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8360247611999512. Maximum achieved text similarity score is 0.8557517528533936."
"ActivityNet Captions","v_EavcvmrlVLQ","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8329643607139587. Maximum achieved text similarity score is 0.8814302682876587."
"ActivityNet Captions","v_tA4KrZHGoYQ","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.876160740852356. Maximum achieved text similarity score is 0.8791688680648804."
"ActivityNet Captions","v_mhsotF4wdG8","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.03676819056272507. Maximum achieved text similarity score is 0.8666970729827881."
"ActivityNet Captions","v_AF8sbdPa4rE","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is -0.022624546661973. Maximum achieved text similarity score is 0.893401026725769."
"ActivityNet Captions","v_q8-iXvYyCGg","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.05841512978076935. Maximum achieved text similarity score is 0.698521077632904."
"ActivityNet Captions","v_fwqDDFkOaCc","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.14435115456581116. Maximum achieved text similarity score is 0.8683940172195435."
"ActivityNet Captions","v_4_wfCFTnExI","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is -0.005232702009379864. Maximum achieved text similarity score is 0.7192915081977844."
"ActivityNet Captions","v_suxZhXSVNKY","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.061375174671411514. Maximum achieved text similarity score is 0.8450548648834229."
"ActivityNet Captions","v_aFSaGCvYXXY","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8928713202476501. Maximum achieved text similarity score is 0.8975632190704346."
"ActivityNet Captions","v_ijSmiDjlmlU","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8877441883087158. Maximum achieved text similarity score is 0.8986729383468628."
"ActivityNet Captions","v_QokthYjtPzM","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8731096386909485. Maximum achieved text similarity score is 0.8948060274124146."
"ActivityNet Captions","v_xzmcOKHP-sM","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8059322237968445. Maximum achieved text similarity score is 0.8408198952674866."
"ActivityNet Captions","v_YuuWL4EK7Q4","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8400362730026245. Maximum achieved text similarity score is 0.8511214256286621."
"ActivityNet Captions","v_Jd0KWW9LN4Q","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8300970792770386. Maximum achieved text similarity score is 0.8487476110458374."
"ActivityNet Captions","v_uOk4EFDsDP4","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8918676376342773. Maximum achieved text similarity score is 0.8986930847167969."
